cpu_percentage,memory_percentage
0.0,10.700000762939453
0.0,10.719999313354492
0.0,10.489999771118164
0.0,10.489999771118164
0.0,10.489999771118164
0.0,10.639999389648438
0.0,10.649999618530273
0.0,10.649999618530273
0.0,10.649999618530273
0.0,10.649999618530273
0.0,10.5
0.0,10.520000457763672
0.03999999910593033,10.489999771118164
0.019999999552965164,10.540000915527344
0.0,10.540000915527344
0.019999999552965164,10.540000915527344
0.019999999552965164,10.639999389648438
0.019999999552965164,10.649999618530273
0.019999999552965164,10.549999237060547
0.019999999552965164,10.540000915527344
0.019999999552965164,10.540000915527344
0.019999999552965164,10.540000915527344
0.019999999552965164,10.540000915527344
0.019999999552965164,10.540000915527344
0.019999999552965164,10.649999618530273
0.019999999552965164,10.639999389648438
0.019999999552965164,10.450000762939453
0.019999999552965164,10.440000534057617
0.019999999552965164,10.450000762939453
0.019999999552965164,10.540000915527344
0.019999999552965164,10.549999237060547
0.019999999552965164,10.549999237060547
0.019999999552965164,10.700000762939453
0.019999999552965164,10.690000534057617
0.019999999552965164,10.440000534057617
0.019999999552965164,10.440000534057617
0.019999999552965164,10.440000534057617
0.019999999552965164,10.59000015258789
0.019999999552965164,10.59000015258789
0.019999999552965164,10.59000015258789
0.03999999910593033,10.760000228881836
0.019999999552965164,10.75
0.019999999552965164,10.459999084472656
0.019999999552965164,10.459999084472656
0.019999999552965164,10.440000534057617
0.019999999552965164,10.65999984741211
0.019999999552965164,10.649999618530273
0.019999999552965164,10.65999984741211
0.019999999552965164,10.639999389648438
0.019999999552965164,10.690000534057617
0.019999999552965164,10.59000015258789
0.019999999552965164,10.59000015258789
0.019999999552965164,10.59000015258789
0.019999999552965164,10.709999084472656
0.019999999552965164,10.690000534057617
0.019999999552965164,10.690000534057617
1.5,10.729999542236328
0.019999999552965164,10.700000762939453
0.6000000238418579,10.600000381469727
0.019999999552965164,10.65999984741211
0.019999999552965164,10.639999389648438
0.5799999833106995,10.690000534057617
0.019999999552965164,10.690000534057617
0.019999999552965164,10.700000762939453
4.159999847412109,10.649999618530273
26.280000686645508,10.700000762939453
10.720000267028809,10.549999237060547
6.420000076293945,10.549999237060547
7.880000114440918,10.549999237060547
10.539999961853027,10.559999465942383
8.9399995803833,10.540000915527344
10.760000228881836,10.549999237060547
11.539999961853027,10.729999542236328
14.720000267028809,10.700000762939453
15.899999618530273,10.56999969482422
15.239999771118164,10.6200008392334
13.15999984741211,10.600000381469727
19.459999084472656,10.670000076293945
18.520000457763672,10.649999618530273
19.440000534057617,10.670000076293945
20.81999969482422,10.700000762939453
24.360000610351562,10.700000762939453
31.420000076293945,10.5
31.700000762939453,10.520000457763672
40.540000915527344,10.5
41.58000183105469,10.639999389648438
39.79999923706055,10.670000076293945
38.439998626708984,10.649999618530273
38.619998931884766,10.709999084472656
43.060001373291016,10.700000762939453
42.099998474121094,10.68000030517578
42.0,10.709999084472656
40.18000030517578,10.700000762939453
49.84000015258789,10.799999237060547
53.18000030517578,10.809999465942383
56.5,10.829999923706055
56.91999816894531,10.829999923706055
55.540000915527344,10.799999237060547
57.97999954223633,10.6299991607666
57.900001525878906,10.6299991607666
59.119998931884766,10.600000381469727
62.099998474121094,10.610000610351562
59.2400016784668,10.610000610351562
58.15999984741211,10.600000381469727
61.31999969482422,10.739999771118164
65.26000213623047,10.700000762939453
61.02000045776367,10.59000015258789
58.5,10.59000015258789
58.70000076293945,10.6200008392334
60.79999923706055,10.639999389648438
58.36000061035156,10.6200008392334
59.5,10.6299991607666
61.20000076293945,10.770000457763672
58.720001220703125,10.739999771118164
62.31999969482422,10.719999313354492
58.560001373291016,10.700000762939453
58.880001068115234,10.700000762939453
61.7400016784668,10.68000030517578
58.380001068115234,10.709999084472656
58.2400016784668,10.719999313354492
60.619998931884766,10.770000457763672
58.41999816894531,10.780000686645508
60.779998779296875,10.5
58.599998474121094,10.520000457763672
58.13999938964844,10.5
61.540000915527344,10.59000015258789
58.18000030517578,10.6200008392334
58.5,10.600000381469727
58.81999969482422,10.739999771118164
58.7400016784668,10.729999542236328
60.34000015258789,10.729999542236328
59.41999816894531,10.520000457763672
50.959999084472656,10.520000457763672
50.0,10.559999465942383
49.97999954223633,10.59000015258789
47.279998779296875,10.56999969482422
41.7599983215332,10.6299991607666
40.959999084472656,10.68000030517578
18.079999923706055,10.329999923706055
29.040000915527344,10.559999465942383
29.1200008392334,10.56999969482422
29.739999771118164,10.790000915527344
30.040000915527344,10.6299991607666
30.959999084472656,10.6299991607666
31.719999313354492,10.6200008392334
30.479999542236328,10.649999618530273
30.420000076293945,10.670000076293945
27.899999618530273,10.610000610351562
25.280000686645508,10.510000228881836
22.18000030517578,10.479999542236328
19.899999618530273,10.530000686645508
20.760000228881836,10.579999923706055
21.540000915527344,10.479999542236328
21.239999771118164,10.40999984741211
20.459999084472656,10.43000030517578
20.040000915527344,10.31999969482422
20.040000915527344,10.329999923706055
15.699999809265137,10.280000686645508
17.420000076293945,10.40999984741211
14.479999542236328,10.459999084472656
12.920000076293945,10.43000030517578
14.220000267028809,10.530000686645508
5.099999904632568,10.389999389648438
3.5999999046325684,10.299999237060547
0.0,10.540000915527344
0.0,10.549999237060547
0.0,10.649999618530273
0.0,10.649999618530273
0.0,10.649999618530273
0.0,10.709999084472656
0.0,10.75
0.0,10.649999618530273
0.0,10.649999618530273
0.0,10.649999618530273
0.0,10.690000534057617
0.0,10.700000762939453
0.0,10.700000762939453
0.0,10.649999618530273
0.0,10.649999618530273
0.0,10.6299991607666
99.5999984741211,35.939998626708984
101.08000183105469,98.0999984741211
99.37999725341797,98.0999984741211
99.30000305175781,67.08999633789062
118.31999969482422,67.08999633789062
99.33999633789062,60.0999984741211
99.18000030517578,60.09000015258789
99.12000274658203,60.11000061035156
101.08000183105469,60.0999984741211
99.37999725341797,60.0999984741211
99.33999633789062,60.0999984741211
99.27999877929688,60.0999984741211
99.44000244140625,60.0999984741211
99.41999816894531,60.0999984741211
99.63999938964844,60.0999984741211
99.33999633789062,60.0999984741211
99.44000244140625,60.0999984741211
99.55999755859375,60.0999984741211
99.12000274658203,60.0999984741211
99.44000244140625,60.0999984741211
99.27999877929688,60.0999984741211
99.37999725341797,60.0999984741211
97.22000122070312,60.0999984741211
99.22000122070312,10.612999389648438
99.37999725341797,7.612999389648438
101.23999786376953,7.1023999389648438
99.4000015258789,7.612999389648438
99.37999725341797,7.6982999389648438
0.0,7.612999389648438
99.08000183105469,7.656999389648438
98.23999786376953,7.639999389648438
100.86000061035156,7.612999389648438
85.66000366210938,7.612999389648438
99.13999938964844,7.639999389648438
99.19999694824219,7.639999389648438
101.36000061035156,7.1023999389648438
99.55999755859375,7.656999389648438
99.37999725341797,7.6982999389648438
99.63999938964844,7.612999389648438
99.5199966430664,7.656999389648438
99.4800033569336,7.10999389648438
99.5999984741211,7.1023999389648438
97.4000015258789,7.937999389648438
99.54000091552734,7.10999389648438
99.41999816894531,7.639999389648438
99.41999816894531,7.1023999389648438
99.4800033569336,7.639999389648438
99.55999755859375,7.981092999389648438
99.55999755859375,7.10999389648438
99.54000091552734,7.6982999389648438
99.16000366210938,7.1238999389648438
97.12000274658203,7.0200999389648438
99.27999877929688,7.1023999389648438
99.19999694824219,7.639999389648438
101.36000061035156,7.1023999389648438
99.55999755859375,7.1023999389648438
99.37999725341797,7.6982999389648438
99.63999938964844,7.612999389648438
99.5199966430664,7.656999389648438
99.4800033569336,7.07809999389648438
99.5999984741211,7.1023999389648438
97.4000015258789,7.6982999389648438
99.54000091552734,7.10999389648438
99.41999816894531,7.639999389648438
99.19999694824219,7.639999389648438
101.36000061035156,7.624999389648438
99.55999755859375,7.65299389648438
99.37999725341797,7.656999389648438
99.63999938964844,7.612999389648438
99.5199966430664,7.3039999389648438
99.4800033569336,7.07809999389648438
99.5999984741211,7.1023999389648438
97.4000015258789,7.1023999389648438
99.54000091552734,7.10999389648438
99.41999816894531,7.639999389648438
